,area_en,type,name,distance_km
4939,THE LAKES,landmark,Jabel Ali,7.857118567500346
4940,THE LAKES,mall,Mall of the Emirates,5.432883826819337
4941,THE LAKES,mall,Marina Mall,3.312688676726743
4942,THE LAKES,mall,Ibn-e-Battuta Mall,6.544962615809735
4943,THE LAKES,mall,City Centre Mirdif,28.13928012706284
4944,THE LAKES,mall,Dubai Mall,16.90252659800585
4945,THE LAKES,extreme,north,36.98499728619757
4946,THE LAKES,extreme,south,27.299987597976592
4947,THE LAKES,extreme,east,52.46765491281077
4948,THE LAKES,extreme,west,19.10588718635629
4949,THE LAKES,extreme,center,24.774034964377222
4950,THE VILLA,landmark,IMG World Adventures,20.00230726336581
4951,THE VILLA,landmark,Dubai International Airport,9.169942279942163
4952,THE VILLA,landmark,Downtown Dubai,17.427000835593727
4953,THE VILLA,landmark,Motor City,28.52902917856515
4954,THE VILLA,landmark,Burj Al Arab,27.914945427430816
4955,THE VILLA,landmark,Burj Khalifa,17.780696049270258
4956,THE VILLA,landmark,Hamdan Sports Complex,22.86310569071357
4957,THE VILLA,landmark,Global Village,22.009278156541267
4958,THE VILLA,landmark,Expo 2020 Site,40.55422756855973
4959,THE VILLA,landmark,Al Makhtoum International Airport,47.17704804669809
4960,THE VILLA,landmark,Dubai Parks and Resorts,55.45194528438724
4961,THE VILLA,landmark,Jabel Ali,38.62119395976598
4962,THE VILLA,mall,Mall of the Emirates,27.292643208976997
4963,THE VILLA,mall,Marina Mall,34.86145693181889
4964,THE VILLA,mall,Ibn-e-Battuta Mall,38.367638267956885
4965,THE VILLA,mall,City Centre Mirdif,4.235837516674403
4966,THE VILLA,mall,Dubai Mall,17.30046318200697
4967,THE VILLA,extreme,north,27.011245258203594
4968,THE VILLA,extreme,south,44.82559691720138
4969,THE VILLA,extreme,east,21.026731993335968
4970,THE VILLA,extreme,west,45.8466305068307
4971,THE VILLA,extreme,center,16.04193836826325
4972,THE WORLD,landmark,IMG World Adventures,21.262606514670676
4973,THE WORLD,landmark,Dubai International Airport,17.199617688492946
4974,THE WORLD,landmark,Downtown Dubai,9.55677615721553
4975,THE WORLD,landmark,Motor City,21.5141105847614
4976,THE WORLD,landmark,Burj Al Arab,10.716397114662215
4977,THE WORLD,landmark,Burj Khalifa,9.088327486483843
4978,THE WORLD,landmark,Hamdan Sports Complex,24.10037974884657
4979,THE WORLD,landmark,Global Village,21.833330101842645
4980,THE WORLD,landmark,Expo 2020 Site,30.306709416573238
4981,THE WORLD,landmark,Al Makhtoum International Airport,39.21985871785635
4982,THE WORLD,landmark,Dubai Parks and Resorts,39.996256549604716
4983,THE WORLD,landmark,Jabel Ali,25.272330163695912
4984,THE WORLD,mall,Mall of the Emirates,12.915453324137989
4985,THE WORLD,mall,Marina Mall,18.60785858683503
4986,THE WORLD,mall,Ibn-e-Battuta Mall,22.718601788124435
4987,THE WORLD,mall,City Centre Mirdif,21.40321267478518
4988,THE WORLD,mall,Dubai Mall,9.512725778844207
4989,THE WORLD,extreme,north,19.58345814020667
4990,THE WORLD,extreme,south,43.71145607352419
4991,THE WORLD,extreme,east,42.55495107533622
4992,THE WORLD,extreme,west,21.933446741409664
4993,THE WORLD,extreme,center,11.122299325673456
4994,TILAL AL GHAF,landmark,IMG World Adventures,11.62810248917259
4995,TILAL AL GHAF,landmark,Dubai International Airport,29.085360250596064
4996,TILAL AL GHAF,landmark,Downtown Dubai,19.72834841795286
4997,TILAL AL GHAF,landmark,Motor City,2.9802850637538847
4998,TILAL AL GHAF,landmark,Burj Al Arab,13.579726041497505
4999,TILAL AL GHAF,landmark,Burj Khalifa,19.8671565373005
5000,TILAL AL GHAF,landmark,Hamdan Sports Complex,9.95319684414469
5001,TILAL AL GHAF,landmark,Global Village,9.715197681357607
5002,TILAL AL GHAF,landmark,Expo 2020 Site,9.19211485783127
5003,TILAL AL GHAF,landmark,Al Makhtoum International Airport,16.70154238259068
5004,TILAL AL GHAF,landmark,Dubai Parks and Resorts,24.599267024229867
5005,TILAL AL GHAF,landmark,Jabel Ali,8.708755193627177
5006,TILAL AL GHAF,mall,Mall of the Emirates,11.033014012063381
5007,TILAL AL GHAF,mall,Marina Mall,10.316051689396646
5008,TILAL AL GHAF,mall,Ibn-e-Battuta Mall,10.67251817896267
5009,TILAL AL GHAF,mall,City Centre Mirdif,28.310249815713995
5010,TILAL AL GHAF,mall,Dubai Mall,19.997458383957138
5011,TILAL AL GHAF,extreme,north,42.03694993300538
5012,TILAL AL GHAF,extreme,south,19.928995618715597
5013,TILAL AL GHAF,extreme,east,52.38880444096361
5014,TILAL AL GHAF,extreme,west,26.524571828592897
5015,TILAL AL GHAF,extreme,center,28.379476608540863
5016,TOWN SQUARE,landmark,IMG World Adventures,8.393168608556639
5017,TOWN SQUARE,landmark,Dubai International Airport,27.732542523939696
5018,TOWN SQUARE,landmark,Downtown Dubai,20.217926142369354
5019,TOWN SQUARE,landmark,Motor City,6.242522406343997
5020,TOWN SQUARE,landmark,Burj Al Arab,17.55016231759041
5021,TOWN SQUARE,landmark,Burj Khalifa,20.491934158531222
5022,TOWN SQUARE,landmark,Hamdan Sports Complex,5.256002036657033
5023,TOWN SQUARE,landmark,Global Village,6.500530530484933
5024,TOWN SQUARE,landmark,Expo 2020 Site,13.962017803589498
5025,TOWN SQUARE,landmark,Al Makhtoum International Airport,19.144975969716626
5026,TOWN SQUARE,landmark,Dubai Parks and Resorts,29.913314546393863
5027,TOWN SQUARE,landmark,Jabel Ali,15.032470704421357
5028,TOWN SQUARE,mall,Mall of the Emirates,14.849024252379056
5029,TOWN SQUARE,mall,Marina Mall,16.45185164480302
5030,TOWN SQUARE,mall,Ibn-e-Battuta Mall,17.158718927368223
5031,TOWN SQUARE,mall,City Centre Mirdif,25.727944310364546
5032,TOWN SQUARE,mall,Dubai Mall,20.468084497812406
5033,TOWN SQUARE,extreme,north,43.05369740364736
5034,TOWN SQUARE,extreme,south,18.218645404157925
5035,TOWN SQUARE,extreme,east,48.939807854266164
5036,TOWN SQUARE,extreme,west,32.668650847769655
5037,TOWN SQUARE,extreme,center,28.59412235518534
5038,Trade Center First,landmark,IMG World Adventures,16.726858228056777
5039,Trade Center First,landmark,Dubai International Airport,8.33090353850856
5040,Trade Center First,landmark,Downtown Dubai,4.009592584642335
5041,Trade Center First,landmark,Motor City,20.846716863136656
5042,Trade Center First,landmark,Burj Al Arab,14.172385518833611
5043,Trade Center First,landmark,Burj Khalifa,3.872019177029534
5044,Trade Center First,landmark,Hamdan Sports Complex,20.142671245246788
5045,Trade Center First,landmark,Global Village,18.043305815555257
5046,Trade Center First,landmark,Expo 2020 Site,31.989871190986634
5047,Trade Center First,landmark,Al Makhtoum International Airport,40.34389731240402
5048,Trade Center First,landmark,Dubai Parks and Resorts,44.41389958360554
5049,Trade Center First,landmark,Jabel Ali,28.10682647063698
5050,Trade Center First,mall,Mall of the Emirates,14.881143567932373
5051,Trade Center First,mall,Marina Mall,22.46179764052193
5052,Trade Center First,mall,Ibn-e-Battuta Mall,26.551357134501846
5053,Trade Center First,mall,City Centre Mirdif,12.206791212035744
5054,Trade Center First,mall,Dubai Mall,3.7422389911004497
5055,Trade Center First,extreme,north,18.978493337301053
5056,Trade Center First,extreme,south,42.2851235937596
5057,Trade Center First,extreme,east,34.21939848241907
5058,Trade Center First,extreme,west,30.176807128998718
5059,Trade Center First,extreme,center,4.649754857170358
5060,Trade Center Second,landmark,IMG World Adventures,13.528514912801883
5061,Trade Center Second,landmark,Dubai International Airport,11.063499823693387
5062,Trade Center Second,landmark,Downtown Dubai,0.4691152595425402
5063,Trade Center Second,landmark,Motor City,16.995496054596746
5064,Trade Center Second,landmark,Burj Al Arab,10.868192816680175
5065,Trade Center Second,landmark,Burj Khalifa,1.9200619715002115e-12
5066,Trade Center Second,landmark,Hamdan Sports Complex,16.82028732903762
5067,Trade Center Second,landmark,Global Village,14.639051266158171
5068,Trade Center Second,landmark,Expo 2020 Site,28.13441489677493
5069,Trade Center Second,landmark,Al Makhtoum International Airport,36.471918148149925
5070,Trade Center Second,landmark,Dubai Parks and Resorts,40.80300930373493
5071,Trade Center Second,landmark,Jabel Ali,24.355594160750165
5072,Trade Center Second,mall,Mall of the Emirates,11.229357152454064
5073,Trade Center Second,mall,Marina Mall,18.933147833438476
5074,Trade Center Second,mall,Ibn-e-Battuta Mall,22.957381207725874
5075,Trade Center Second,mall,City Centre Mirdif,13.569439016752753
5076,Trade Center Second,mall,Dubai Mall,0.4848316790925596
5077,Trade Center Second,extreme,north,22.57265815087697
5078,Trade Center Second,extreme,south,38.590622540981144
5079,Trade Center Second,extreme,east,36.91805173665125
5080,Trade Center Second,extreme,west,28.078462690980835
5081,Trade Center Second,extreme,center,8.520461368427235
5082,Um Al Sheif,landmark,IMG World Adventures,12.817342962234532
5083,Um Al Sheif,landmark,Dubai International Airport,21.00041041073263
5084,Um Al Sheif,landmark,Downtown Dubai,10.161599890113898
5085,Um Al Sheif,landmark,Motor City,9.964524572456432
5086,Um Al Sheif,landmark,Burj Al Arab,2.199880630013543
5087,Um Al Sheif,landmark,Burj Khalifa,10.058410240565545
5088,Um Al Sheif,landmark,Hamdan Sports Complex,14.538748762547936
5089,Um Al Sheif,landmark,Global Village,12.461424017153254
5090,Um Al Sheif,landmark,Expo 2020 Site,18.954031199476358
5091,Um Al Sheif,landmark,Al Makhtoum International Airport,27.727836951503978
5092,Um Al Sheif,landmark,Dubai Parks and Resorts,30.76345220586744
5093,Um Al Sheif,landmark,Jabel Ali,14.541678057227989
5094,Um Al Sheif,mall,Mall of the Emirates,1.2733396481616037
5095,Um Al Sheif,mall,Marina Mall,8.881625397690746
5096,Um Al Sheif,mall,Ibn-e-Battuta Mall,12.905870390786562
5097,Um Al Sheif,mall,City Centre Mirdif,22.475959545517245
5098,Um Al Sheif,mall,Dubai Mall,10.402128781816788
5099,Um Al Sheif,extreme,north,30.516041316066783
5100,Um Al Sheif,extreme,south,32.0405806451458
5101,Um Al Sheif,extreme,east,46.56834372806714
5102,Um Al Sheif,extreme,west,20.699077978527143
5103,Um Al Sheif,extreme,center,18.096129370693486
5104,Um Hurair First,landmark,IMG World Adventures,19.416023551253375
5105,Um Hurair First,landmark,Dubai International Airport,6.397307970716895e-13
5106,Um Hurair First,landmark,Downtown Dubai,10.883284287817705
5107,Um Hurair First,landmark,Motor City,26.10512041458899
5108,Um Hurair First,landmark,Burj Al Arab,21.930711208326898
5109,Um Hurair First,landmark,Burj Khalifa,11.063499823692323
5110,Um Hurair First,landmark,Hamdan Sports Complex,22.862472718239665
5111,Um Hurair First,landmark,Global Village,21.234173495301004
5112,Um Hurair First,landmark,Expo 2020 Site,37.98526859497621
5113,Um Hurair First,landmark,Al Makhtoum International Airport,45.723781489160466
5114,Um Hurair First,landmark,Dubai Parks and Resorts,51.55481037261702
5115,Um Hurair First,landmark,Jabel Ali,34.85855321555424
5116,Um Hurair First,mall,Mall of the Emirates,22.101939492991303
5117,Um Hurair First,mall,Marina Mall,29.87134870116606
5118,Um Hurair First,mall,Ibn-e-Battuta Mall,33.801491614739945
5119,Um Hurair First,mall,City Centre Mirdif,5.6844208417620585
5120,Um Hurair First,mall,Dubai Mall,10.66259185548905
5121,Um Hurair First,extreme,north,19.050050687210856
5122,Um Hurair First,extreme,south,45.74240288398073
5123,Um Hurair First,extreme,east,25.945017539517544
5124,Um Hurair First,extreme,west,38.507693709674975
5125,Um Hurair First,extreme,center,6.900782435634205
5126,Um Ramool,landmark,IMG World Adventures,17.19631891392105
5127,Um Ramool,landmark,Dubai International Airport,2.3526379763934537
5128,Um Ramool,landmark,Downtown Dubai,9.85953486209405
5129,Um Ramool,landmark,Motor City,24.186107630471454
5130,Um Ramool,landmark,Burj Al Arab,20.861881998743286
5131,Um Ramool,landmark,Burj Khalifa,10.123969976895822
5132,Um Ramool,landmark,Hamdan Sports Complex,20.61706603858801
5133,Um Ramool,landmark,Global Village,19.049415506373833
5134,Um Ramool,landmark,Expo 2020 Site,36.15383275863845
5135,Um Ramool,landmark,Al Makhtoum International Airport,43.735308932846856
5136,Um Ramool,landmark,Dubai Parks and Resorts,50.03153315228672
5137,Um Ramool,landmark,Jabel Ali,33.25320952898789
5138,Um Ramool,mall,Mall of the Emirates,20.7776428497904
5139,Um Ramool,mall,Marina Mall,28.548042678986743
5140,Um Ramool,mall,Ibn-e-Battuta Mall,32.384354594813836
5141,Um Ramool,mall,City Centre Mirdif,4.268110589420078
5142,Um Ramool,mall,Dubai Mall,9.675513960714493
5143,Um Ramool,extreme,north,21.190306936909728
5144,Um Ramool,extreme,south,43.492231346776144
5145,Um Ramool,extreme,east,26.85956360124672
5146,Um Ramool,extreme,west,38.05868017476447
5147,Um Ramool,extreme,center,8.052572427287425
5148,Um Suqaim First,landmark,IMG World Adventures,15.015031516066703
5149,Um Suqaim First,landmark,Dubai International Airport,21.930711208330074
5150,Um Suqaim First,landmark,Downtown Dubai,11.05720714004042
5151,Um Suqaim First,landmark,Motor City,11.691531997395881
5152,Um Suqaim First,landmark,Burj Al Arab,4.482191925415345e-12
5153,Um Suqaim First,landmark,Burj Khalifa,10.868192816685434
5154,Um Suqaim First,landmark,Hamdan Sports Complex,16.70920830759111
5155,Um Suqaim First,landmark,Global Village,14.650380666183324
5156,Um Suqaim First,landmark,Expo 2020 Site,19.597370967616474
5157,Um Suqaim First,landmark,Al Makhtoum International Airport,28.503463104145293
5158,Um Suqaim First,landmark,Dubai Parks and Resorts,30.388637499773196
5159,Um Suqaim First,landmark,Jabel Ali,14.728764785920292
5160,Um Suqaim First,mall,Mall of the Emirates,2.702373369823937
5161,Um Suqaim First,mall,Marina Mall,8.427211535022384
5162,Um Suqaim First,mall,Ibn-e-Battuta Mall,12.592995938469581
5163,Um Suqaim First,mall,City Centre Mirdif,23.860076810806532
5164,Um Suqaim First,mall,Dubai Mall,11.270685300050024
5165,Um Suqaim First,extreme,north,29.99480821291098
5166,Um Suqaim First,extreme,south,33.497400088500754
5167,Um Suqaim First,extreme,east,47.719545235652284
5168,Um Suqaim First,extreme,west,18.686384686231477
5169,Um Suqaim First,extreme,center,18.375309448727435
5170,Um Suqaim Second,landmark,IMG World Adventures,15.015031516066703
5171,Um Suqaim Second,landmark,Dubai International Airport,21.930711208330074
5172,Um Suqaim Second,landmark,Downtown Dubai,11.05720714004042
5173,Um Suqaim Second,landmark,Motor City,11.691531997395881
5174,Um Suqaim Second,landmark,Burj Al Arab,4.482191925415345e-12
5175,Um Suqaim Second,landmark,Burj Khalifa,10.868192816685434
5176,Um Suqaim Second,landmark,Hamdan Sports Complex,16.70920830759111
5177,Um Suqaim Second,landmark,Global Village,14.650380666183324
5178,Um Suqaim Second,landmark,Expo 2020 Site,19.597370967616474
5179,Um Suqaim Second,landmark,Al Makhtoum International Airport,28.503463104145293
5180,Um Suqaim Second,landmark,Dubai Parks and Resorts,30.388637499773196
5181,Um Suqaim Second,landmark,Jabel Ali,14.728764785920292
5182,Um Suqaim Second,mall,Mall of the Emirates,2.702373369823937
5183,Um Suqaim Second,mall,Marina Mall,8.427211535022384
5184,Um Suqaim Second,mall,Ibn-e-Battuta Mall,12.592995938469581
5185,Um Suqaim Second,mall,City Centre Mirdif,23.860076810806532
5186,Um Suqaim Second,mall,Dubai Mall,11.270685300050024
5187,Um Suqaim Second,extreme,north,29.99480821291098
5188,Um Suqaim Second,extreme,south,33.497400088500754
5189,Um Suqaim Second,extreme,east,47.719545235652284
5190,Um Suqaim Second,extreme,west,18.686384686231477
5191,Um Suqaim Second,extreme,center,18.375309448727435
5192,Um Suqaim Third,landmark,IMG World Adventures,39.504498226529556
5193,Um Suqaim Third,landmark,Dubai International Airport,20.27158368588724
5194,Um Suqaim Third,landmark,Downtown Dubai,30.235365220712705
5195,Um Suqaim Third,landmark,Motor City,46.339281667147866
5196,Um Suqaim Third,landmark,Burj Al Arab,40.66742855811779
5197,Um Suqaim Third,landmark,Burj Khalifa,30.257838611145857
5198,Um Suqaim Third,landmark,Hamdan Sports Complex,42.869581608470135
5199,Um Suqaim Third,landmark,Global Village,41.388564211944676
5200,Um Suqaim Third,landmark,Expo 2020 Site,58.10905867534071
5201,Um Suqaim Third,landmark,Al Makhtoum International Airport,65.98378114650224
5202,Um Suqaim Third,landmark,Dubai Parks and Resorts,70.99009226378149
5203,Um Suqaim Third,landmark,Jabel Ali,54.60871717396128
5204,Um Suqaim Third,mall,Mall of the Emirates,41.44919912609665
5205,Um Suqaim Third,mall,Marina Mall,49.02525805429979
5206,Um Suqaim Third,mall,Ibn-e-Battuta Mall,53.127949178391525
5207,Um Suqaim Third,mall,City Centre Mirdif,22.684952291667624
5208,Um Suqaim Third,mall,Dubai Mall,29.975662983593324
5209,Um Suqaim Third,extreme,north,18.232813364762215
5210,Um Suqaim Third,extreme,south,65.672392313448
5211,Um Suqaim Third,extreme,east,16.79350984650307
5212,Um Suqaim Third,extreme,west,54.19017353971548
5213,Um Suqaim Third,extreme,center,22.313671590763928
5214,VILLANOVA,landmark,IMG World Adventures,4.102610319263681
5215,VILLANOVA,landmark,Dubai International Airport,19.70517352284661
5216,VILLANOVA,landmark,Downtown Dubai,15.639342851523104
5217,VILLANOVA,landmark,Motor City,12.59254959138803
5218,VILLANOVA,landmark,Burj Al Arab,19.02154292876409
5219,VILLANOVA,landmark,Burj Khalifa,16.06330043038392
5220,VILLANOVA,landmark,Hamdan Sports Complex,4.949944461735475
5221,VILLANOVA,landmark,Global Village,5.353463931838485
5222,VILLANOVA,landmark,Expo 2020 Site,23.58081137327391
5223,VILLANOVA,landmark,Al Makhtoum International Airport,29.163280068219724
5224,VILLANOVA,landmark,Dubai Parks and Resorts,39.343046003950306
5225,VILLANOVA,landmark,Jabel Ali,23.27208733236311
5226,VILLANOVA,mall,Mall of the Emirates,16.823186907366388
5227,VILLANOVA,mall,Marina Mall,22.106895207272487
5228,VILLANOVA,mall,Ibn-e-Battuta Mall,24.332522460613397
5229,VILLANOVA,mall,City Centre Mirdif,16.536446172880275
5230,VILLANOVA,mall,Dubai Mall,15.809992186269211
5231,VILLANOVA,extreme,north,37.24310344093146
5232,VILLANOVA,extreme,south,26.59761398940562
5233,VILLANOVA,extreme,east,38.99014073735178
5234,VILLANOVA,extreme,west,37.147760635325135
5235,VILLANOVA,extreme,center,22.4951128017222
5236,Wadi Al Amardi,landmark,IMG World Adventures,22.03088029527001
5237,Wadi Al Amardi,landmark,Dubai International Airport,13.181830364516866
5238,Wadi Al Amardi,landmark,Downtown Dubai,21.174865880650863
5239,Wadi Al Amardi,landmark,Motor City,30.89958196242183
5240,Wadi Al Amardi,landmark,Burj Al Arab,31.3665748660142
5241,Wadi Al Amardi,landmark,Burj Khalifa,21.551068729354757
5242,Wadi Al Amardi,landmark,Hamdan Sports Complex,24.529872710480944
5243,Wadi Al Amardi,landmark,Global Village,24.009324348202323
5244,Wadi Al Amardi,landmark,Expo 2020 Site,42.76755218896371
5245,Wadi Al Amardi,landmark,Al Makhtoum International Airport,48.892638239039826
5246,Wadi Al Amardi,landmark,Dubai Parks and Resorts,58.015118211852105
5247,Wadi Al Amardi,landmark,Jabel Ali,41.276269627845615
5248,Wadi Al Amardi,mall,Mall of the Emirates,30.543569953370845
5249,Wadi Al Amardi,mall,Marina Mall,37.95227288811781
5250,Wadi Al Amardi,mall,Ibn-e-Battuta Mall,41.28913341300085
5251,Wadi Al Amardi,mall,City Centre Mirdif,8.175796669603628
5252,Wadi Al Amardi,mall,Dubai Mall,21.0671799499079
5253,Wadi Al Amardi,extreme,north,30.488378648955308
5254,Wadi Al Amardi,extreme,south,45.58634846785913
5255,Wadi Al Amardi,extreme,east,19.282753403389496
5256,Wadi Al Amardi,extreme,west,49.53843275290843
5257,Wadi Al Amardi,extreme,center,20.06921212861483
5258,Wadi Al Safa 2,landmark,IMG World Adventures,3.6701905953255602
5259,Wadi Al Safa 2,landmark,Dubai International Airport,17.11197941327815
5260,Wadi Al Safa 2,landmark,Downtown Dubai,12.976810648694359
5261,Wadi Al Safa 2,landmark,Motor City,12.737945393818945
5262,Wadi Al Safa 2,landmark,Burj Al Arab,17.370158694709897
5263,Wadi Al Safa 2,landmark,Burj Khalifa,13.410905406942065
5264,Wadi Al Safa 2,landmark,Hamdan Sports Complex,6.275638362590055
5265,Wadi Al Safa 2,landmark,Global Village,5.594665708047249
5266,Wadi Al Safa 2,landmark,Expo 2020 Site,24.37292039070617
5267,Wadi Al Safa 2,landmark,Al Makhtoum International Airport,30.59396292631627
5268,Wadi Al Safa 2,landmark,Dubai Parks and Resorts,39.857217632502284
5269,Wadi Al Safa 2,landmark,Jabel Ali,23.393358391494374
5270,Wadi Al Safa 2,mall,Mall of the Emirates,15.402671204531302
5271,Wadi Al Safa 2,mall,Marina Mall,21.413775749246327
5272,Wadi Al Safa 2,mall,Ibn-e-Battuta Mall,24.042185107212585
5273,Wadi Al Safa 2,mall,City Centre Mirdif,14.326601666966624
5274,Wadi Al Safa 2,mall,Dubai Mall,13.136508661546005
5275,Wadi Al Safa 2,extreme,north,34.4799299058555
5276,Wadi Al Safa 2,extreme,south,28.854713721146837
5277,Wadi Al Safa 2,extreme,east,37.49182661220171
5278,Wadi Al Safa 2,extreme,west,35.83314857484779
5279,Wadi Al Safa 2,extreme,center,19.728697319127992
5280,Wadi Al Safa 3,landmark,IMG World Adventures,2.593273397955741
5281,Wadi Al Safa 3,landmark,Dubai International Airport,17.01629816004719
5282,Wadi Al Safa 3,landmark,Downtown Dubai,10.631843443502166
5283,Wadi Al Safa 3,landmark,Motor City,10.190880431691271
5284,Wadi Al Safa 3,landmark,Burj Al Arab,13.783556525135497
5285,Wadi Al Safa 3,landmark,Burj Khalifa,11.01486691129709
5286,Wadi Al Safa 3,landmark,Hamdan Sports Complex,6.075436308577716
5287,Wadi Al Safa 3,landmark,Global Village,4.224267734230209
5288,Wadi Al Safa 3,landmark,Expo 2020 Site,22.200069841662856
5289,Wadi Al Safa 3,landmark,Al Makhtoum International Airport,29.13618354498587
5290,Wadi Al Safa 3,landmark,Dubai Parks and Resorts,37.27506925519168
5291,Wadi Al Safa 3,landmark,Jabel Ali,20.572721277305313
5292,Wadi Al Safa 3,mall,Mall of the Emirates,11.814426286673404
5293,Wadi Al Safa 3,mall,Marina Mall,18.044312394016274
5294,Wadi Al Safa 3,mall,Ibn-e-Battuta Mall,20.89780513281358
5295,Wadi Al Safa 3,mall,City Centre Mirdif,15.401543983117786
5296,Wadi Al Safa 3,mall,Dubai Mall,10.837253203159465
5297,Wadi Al Safa 3,extreme,north,33.056223657497206
5298,Wadi Al Safa 3,extreme,south,28.81823089459369
5299,Wadi Al Safa 3,extreme,east,39.38111593457294
5300,Wadi Al Safa 3,extreme,west,32.2444093368887
5301,Wadi Al Safa 3,extreme,center,18.343532414732262
5302,Wadi Al Safa 4,landmark,IMG World Adventures,0.855541931305124
5303,Wadi Al Safa 4,landmark,Dubai International Airport,20.271530696729947
5304,Wadi Al Safa 4,landmark,Downtown Dubai,13.885980182118418
5305,Wadi Al Safa 4,landmark,Motor City,8.554633126385067
5306,Wadi Al Safa 4,landmark,Burj Al Arab,15.208683698732347
5307,Wadi Al Safa 4,landmark,Burj Khalifa,14.24486498467124
5308,Wadi Al Safa 4,landmark,Hamdan Sports Complex,2.6709582652035646
5309,Wadi Al Safa 4,landmark,Global Village,1.2911987472563613
5310,Wadi Al Safa 4,landmark,Expo 2020 Site,20.066766057003143
5311,Wadi Al Safa 4,landmark,Al Makhtoum International Airport,26.41364906631817
5312,Wadi Al Safa 4,landmark,Dubai Parks and Resorts,35.59532981043917
5313,Wadi Al Safa 4,landmark,Jabel Ali,19.255671590418082
5314,Wadi Al Safa 4,mall,Mall of the Emirates,12.85869751367018
5315,Wadi Al Safa 4,mall,Marina Mall,17.879781476379772
5316,Wadi Al Safa 4,mall,Ibn-e-Battuta Mall,20.15601474850057
5317,Wadi Al Safa 4,mall,City Centre Mirdif,18.204814135270393
5318,Wadi Al Safa 4,mall,Dubai Mall,14.104664386163131
5319,Wadi Al Safa 4,extreme,north,36.44161467713166
5320,Wadi Al Safa 4,extreme,south,25.486017525202175
5321,Wadi Al Safa 4,extreme,east,41.733084090188726
5322,Wadi Al Safa 4,extreme,west,33.040174192105546
5323,Wadi Al Safa 4,extreme,center,21.74286113381148
5324,Wadi Al Safa 5,landmark,IMG World Adventures,5.372214073443066
5325,Wadi Al Safa 5,landmark,Dubai International Airport,18.681076244379472
5326,Wadi Al Safa 5,landmark,Downtown Dubai,15.565049010076104
5327,Wadi Al Safa 5,landmark,Motor City,14.169846193591557
5328,Wadi Al Safa 5,landmark,Burj Al Arab,19.923966903286946
5329,Wadi Al Safa 5,landmark,Burj Khalifa,16.00809841991277
5330,Wadi Al Safa 5,landmark,Hamdan Sports Complex,6.645601319220263
5331,Wadi Al Safa 5,landmark,Global Village,6.880907624873006
5332,Wadi Al Safa 5,landmark,Expo 2020 Site,25.27031310163921
5333,Wadi Al Safa 5,landmark,Al Makhtoum International Airport,30.844415871126085
5334,Wadi Al Safa 5,landmark,Dubai Parks and Resorts,41.01145169342347
5335,Wadi Al Safa 5,landmark,Jabel Ali,24.86742050946125
5336,Wadi Al Safa 5,mall,Mall of the Emirates,17.85157154120385
5337,Wadi Al Safa 5,mall,Marina Mall,23.469247597398493
5338,Wadi Al Safa 5,mall,Ibn-e-Battuta Mall,25.828381362413865
5339,Wadi Al Safa 5,mall,City Centre Mirdif,15.1927849951439
5340,Wadi Al Safa 5,mall,Dubai Mall,15.712137108814177
5341,Wadi Al Safa 5,extreme,north,36.6050844975935
5342,Wadi Al Safa 5,extreme,south,28.040045709846623
5343,Wadi Al Safa 5,extreme,east,37.34645716925226
5344,Wadi Al Safa 5,extreme,west,38.25640659718376
5345,Wadi Al Safa 5,extreme,center,21.920672429113633
5346,Wadi Al Safa 7,landmark,IMG World Adventures,6.441793307514492
5347,Wadi Al Safa 7,landmark,Dubai International Airport,25.51798064074886
5348,Wadi Al Safa 7,landmark,Downtown Dubai,17.737322351963968
5349,Wadi Al Safa 7,landmark,Motor City,4.6877856920667735
5350,Wadi Al Safa 7,landmark,Burj Al Arab,15.32946312616301
5351,Wadi Al Safa 7,landmark,Burj Khalifa,18.004827027396445
5352,Wadi Al Safa 7,landmark,Hamdan Sports Complex,3.975125951148911
5353,Wadi Al Safa 7,landmark,Global Village,4.444740110184205
5354,Wadi Al Safa 7,landmark,Expo 2020 Site,14.67097866897902
5355,Wadi Al Safa 7,landmark,Al Makhtoum International Airport,20.76358761529044
5356,Wadi Al Safa 7,landmark,Dubai Parks and Resorts,30.45586282270104
5357,Wadi Al Safa 7,landmark,Jabel Ali,14.746482812745782
5358,Wadi Al Safa 7,mall,Mall of the Emirates,12.642980043359351
5359,Wadi Al Safa 7,mall,Marina Mall,15.118655281319615
5360,Wadi Al Safa 7,mall,Ibn-e-Battuta Mall,16.39145462165063
5361,Wadi Al Safa 7,mall,City Centre Mirdif,23.805684175566487
5362,Wadi Al Safa 7,mall,Dubai Mall,17.989308347641863
5363,Wadi Al Safa 7,extreme,north,40.573131552632695
5364,Wadi Al Safa 7,extreme,south,20.64381422131321
5365,Wadi Al Safa 7,extreme,east,47.36980074687543
5366,Wadi Al Safa 7,extreme,west,31.19332243817517
5367,Wadi Al Safa 7,extreme,center,26.155835607262443
5368,Warsan First,landmark,IMG World Adventures,19.416023551253375
5369,Warsan First,landmark,Dubai International Airport,6.397307970716895e-13
5370,Warsan First,landmark,Downtown Dubai,10.883284287817705
5371,Warsan First,landmark,Motor City,26.10512041458899
5372,Warsan First,landmark,Burj Al Arab,21.930711208326898
5373,Warsan First,landmark,Burj Khalifa,11.063499823692323
5374,Warsan First,landmark,Hamdan Sports Complex,22.862472718239665
