parking,parking_count
B1-103,1
,0
,0
"B5-11, B5-12",2
P2-120,1
,0
,0
B1-13,1
,0
"B2-27,B2-28",2
B2-2253,1
B-146,1
,0
B2-214,1
"B3-264,B3-264A",2
B2-22,1
B2-57,1
G-32,1
,0
B3-49,1
B-04,1
,0
G-75,1
G-76,1
P-4,1
P3-26,1
G-77,1
G-78,1
B3-92,1
P2-30,1
G-80,1
L3-B091,1
G-108,1
2562,1
2447,1
G-109,1
"B1-79,B1-80",2
B2-166,1
,0
,0
P - 318,1
B-31,1
P2-446,1
B2-29,1
P1-85,1
"G-108 , G-109 , G-110 , G-111 , G-112 , G-113",6
"G-102, G-103",2
,0
G-276,1
B1-24,1
"P3-53, P3-52",2
P2-461,1
,0
,0
LB-52,1
G24,1
B1-070,1
,0
"Integrated (03, 04)",2
"B2-15 , 16",2
B2-58,1
P2-447,1
P1-146,1
CD2-084,1
B4-4677,1
,0
B1_31,1
,0
,0
B1- 45,1
P3-43,1
,0
"B3-596, B3-597",2
"B-150, B-151",2
,0
EU,0
LG-558,1
B2-A38,1
,0
"B-1442,B-1443,B-1444,B-1445,B-1446,B-1461",6
B2-107,1
"B2-163,B2-164",2
"L3-10,L3-11",2
,0
G-72,1
,0
B-399,1
,0
,0
P1-160,1
,0
G-225,1
"G-20, G-21, G-22",3
B-26,1
B3-69,1
"B2-143 , B2-144",2
L1-A209,1
P2-51,1
"B2-145 , B2-146",2
DMCC L1-1241,1
B3-32,1
"B2-147 , B2-148 , B2-149",3
"B2-150 , B2-151 , B2-152",3
B1-73,1
,0
"B2-153 , B2-154",2
 B-162,1
P2-216,1
DMCC L1-1242 & 1243,1
"B2-155 , B2-156",2
,0
B1-35,1
P2-21,1
"B2-157 , B2-158 , B2-159",3
P-471,1
"B2-160 , B2-161 , B2-162",3
P3-45,1
G-22,1
P2-187,1
EU,0
P2-444,1
B-120,1
B2-8,1
P1-52,1
P4-86,1
,0
P1-472,1
,0
,0
P2-443,1
B1-57,1
B2-390,1
,0
,0
P2-440,1
B2-236,1
"B2-89,B2-90",2
,0
B-119,1
B2-299,1
P2-155,1
G-20,1
P2-118,1
P2-51,1
B1-S-61,1
"B2-284 , B2-285 , B2-286",3
DMCC-3193,1
"L3 3403, 3404",2
1,1
L5-696,1
,0
"B1-54, B1-55, B1-56, B1-57",4
B1-37,1
"G-03, G-04 (Integrated)",2
"B1-105, B1-106",2
B1-27,1
B1-95,1
"B1-82, B1-83",2
GZ2B10,1
GZ2A21,1
B1 - 07,1
P2-061,1
G-15,1
P3-106,1
P2-048,1
"B-180, B-181",2
DMCC-1080,1
B-68,1
P-037,1
P-037,1
B1-060,1
,0
,0
B2-37,1
P1-36,1
B3-9,1
P1-127,1
P2-271,1
B-203,1
,0
EUB7B02C64,1
B  75,1
DMCC-3256,1
GF-54,1
L2-84,1
G-10,1
,0
B-46,1
B2-29,1
1,1
P2-17,1
,0
B3-160,1
"B-095, B-096",2
DMCC-1174,1
P1-39,1
"B1-63 , 64",2
,0
91 B2,1
B5-55,1
G-1298,1
G-96,1
,0
B-37,1
,0
,0
,0
,0
M140,1
B2-60,1
,0
DMCC-1203,1
B1-26,1
P-32,1
,0
G-21,1
B-70,1
B2-66,1
B-052,1
,0
G-16,1
B-20,1
263,1
G-114,1
P4-10,1
,0
B-50,1
,0
,0
3  B2,1
,0
B1-119,1
B2-83,1
P1-128,1
,0
B2-62B & B2-62A,1
G-026,1
"P1-20, P1-21",2
G-25,1
,0
"B1-118, B1-119",2
,0
P4-03,1
GF-28,1
WB1-144,1
G-100,1
B-3526,1
"B4-04, B4-D4",2
B1-94,1
P-411,1
P1-52,1
P2-10,1
B1-126,1
B/A-168,1
B2-126,1
"B-2333,B-2334",2
L4-278,1
G-40,1
DMCC-2051,1
G-66,1
B1-102,1
B1-54,1
P3-03,1
,0
4(A00),1
,0
P-388,1
G167,1
B3-39,1
166,1
,0
PH1-B-104,1
"B5-152, B5-153",2
G-15,1
P1-87,1
B6-001 TO B6-003,0
B5-091 TO B5-095,0
B6-013 TO B6-015,0
P4-05,1
P4-05,1
B-29,1
B-29,1
B1-048,1
B1-048,1
P2 E 40,1
P2 E 40,1
B-16,1
B-16,1
,0
,0
B1-216,1
B1-216,1
,0
,0
G-112,1
G-112,1
B-54,1
B-54,1
M495/ M496,1
M495/ M496,1
M-64,1
M-64,1
B2-13,1
B2-13,1
P-217,1
P-217,1
G-46,1
G-46,1
,0
,0
,0
,0
DMCC -1077,1
DMCC -1077,1
M-76,1
M-76,1
,0
,0
P4-52,1
P4-52,1
,0
,0
P1-40,1
P1-40,1
B2-97,1
B2-97,1
,0
,0
,0
,0
,0
,0
P1-38,1
P1-38,1
,0
,0
,0
,0
,0
,0
G-41,1
G-41,1
1,1
,0
,0
,0
,0
P2-32,1
P2-32,1
,0
,0
,0
,0
DMCC-2020,1
DMCC-2020,1
B3-105,1
B3-105,1
DMCC-2019,1
DMCC-2019,1
,0
,0
,0
,0
"PG-1923, PG-1924",2
"PG-1923, PG-1924",2
B2-75,1
B2-75,1
P80,1
P80,1
B 75,1
B 75,1
B-24,1
B-24,1
B2-40,1
B2-40,1
"B2-35,B2-60",2
"B2-35,B2-60",2
G-119,1
G-119,1
,0
,0
B-157,1
B-157,1
,0
,0
,0
,0
,0
,0
2,1
2,1
B1-56,1
B1-56,1
G39,1
G39,1
L2-226,1
L2-226,1
"to,B2-123,B2-124,B2-140,B2-141",4
"to,B2-123,B2-124,B2-140,B2-141",4
"to,B2-29,B2-30,B2-31",3
"to,B2-29,B2-30,B2-31",3
"to,B2-22,B2-23,B2-24",3
"to,B2-22,B2-23,B2-24",3
P1-482,1
P1-482,1
B-224,1
B-224,1
,0
,0
P1-287,1
P1-287,1
P4-53,1
P4-53,1
,0
,0
B-406,1
B-406,1
P3-17,1
P3-17,1
"L1-156 ,L1-157",2
"L1-156 ,L1-157",2
,0
,0
,0
,0
"G-09,G-32",2
"G-09,G-32",2
,0
,0
B-122,1
B-122,1
B-177,1
B-177,1
"L1-154 ,L1-155",2
"L1-154 ,L1-155",2
,0
,0
B-58,1
B-58,1
,0
,0
1 nos,1
1 nos,1
G-82,1
G-82,1
2,1
2,1
,0
,0
,0
,0
P-350,1
P-350,1
,0
,0
,0
,0
B-112,1
B-112,1
B1-9,1
B1-9,1
"B3-173, B3-174",2
"B3-173, B3-174",2
,0
,0
,0
,0
,0
,0
,0
,0
Integrated,0
Integrated,0
B-37,1
B-37,1
T2-LP1-22,1
T2-LP1-22,1
,0
,0
B-256,1
B-256,1
,0
,0
,0
1,1
SR B5-384,1
,0
,0
1,1
1,1
1,1
1,1
1,1
G-34,1
G-19,1
B-82,1
B-06,1
B-22,1
P3-34,1
P2-104,1
G-15,1
,0
1,1
,0
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
1,1
,0
1,1
2,1
1,1
,0
G-53,1
,0
1,1
1,1
1,1
,0
1,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
3,1
4,1
3,1
1,1
3,1
3,1
(4 Integrated),1
1  1,1
1,1
G-197,1
1,1
1,1
2,1
1,1
M-1D-178,1
,0
,0
517,1
B1-53,1
77,1
LG-147,1
B2-105,1
,0
,0
,0
,0
,0
,0
,0
,0
G-10,1
B3-66,1
DMCC-2023,1
B1-28,1
,0
P1-30,1
P1-17,1
G-2,1
B-294,1
P-167,1
G-104,1
,0
,0
,0
"P010 , TP03",2
4-LG48,1
G-42,1
"B-70, B-71",2
,0
B2-40,1
,0
DMCC-3298,1
B1-05,1
105,1
,0
G-25,1
B2-6,1
"B-131, B-132",2
,0
"P3-47,P3-48",2
B2-58,1
,0
,0
,0
,0
,0
,0
,0
P1-44,1
B-13,1
,0
B-25,1
,0
"B2-S-84A, B2-S-84B",2
B-209,1
B1-77,1
,0
,0
,0
,0
,0
,0
B2-030,1
"G-16,17,18",3
,0
,0
"B2-77,B2-78",2
"B-142,B-143",2
21,1
264,1
,0
,0
P2-18,1
,0
P-03,1
,0
,0
B-33,1
B-08,1
,0
,0
B2-135,1
B3-51,1
,0
,0
B-33,1
,0
,0
"G-61,G-3",2
DMCC-2099,1
,0
B1-062,1
P-6,1
P-024,1
P-024,1
81-203,1
PH2-1LG-50,1
P1-063,1
,0
,0
P-308,1
164,1
B2-250,1
,0
,0
,0
,0
,0
,0
,0
"P4-243,244",2
,0
,0
G-158,1
,0
G-25,1
,0
EU,0
B5-025,1
,0
B-102,1
B-232,1
P1-146,1
EU,0
FG - 45 & 46,1
EU,0
,0
,0
,0
B3-3034,1
,0
EU,0
EU,0
,0
B2-2029,1
,0
EU,0
B2-2039,1
B1-1060,1
B3-3001,1
"B2-169 TO B2-171 ,  , B2-203, B2-204, B2-202",3
"B2-E167, B2-E168",2
EU,0
,0
EU,0
B3-3006,1
,0
G-101,1
P1 B55,1
,0
G-109  0,1
P2-52,1
382,1
,0
360,1
B1-41,1
BZ3B39,1
BZ2K10,1
,0
B1-111,1
,0
,0
G077,1
,0
"1B1-69,1B1-70",2
"P2-067,P2-068",2
,0
"B-07, B-08",2
,0
,0
,0
,0
P1-87,1
,0
B-190,1
,0
P2-36,1
B578,1
,0
,0
,0
P1-02,1
,0
,0
,0
,0
,0
B2-26,1
,0
B2-6,1
B2-53,1
,0
,0
G-85,1
,0
B-28,1
,0
,0
G291,1
P3-31,1
PH1-B-95,1
,0
PH1-B-23,1
G-78,1
B-204,1
,0
,0
,0
P3-22,1
"B-330, B-331",2
,0
L3-51,1
B-85,1
,0
,0
B2-10,1
,0
,0
,0
"P2-037,P2-038",2
,0
,0
P3-20,1
P-133,1
P1-33,1
C-073,1
P-117,1
,0
B1-40,1
,0
B-127,1
"B2-2251,2252",2
P2-42,1
,0
B-09,1
,0
,0
B2-63,1
,0
G-34,1
,0
,0
"G-05 ,G-0 6",2
,0
,0
,0
,0
,0
,0
,0
,0
"Building 7- B3-101, Building 7-B3-102",2
,0
,0
,0
B-42,1
,0
,0
PH2-B-7,1
,0
G-64,1
,0
1,1
1,1
B3-217,1
,0
,0
,0
,0
,0
,0
B2 - 041,1
,0
M399,1
,0
L5-677,1
,0
,0
,0
B-9,1
,0
,0
,0
M-95,1
B3-41,1
P2-81,1
B2-417,1
,0
,0
T2-P2-33,1
393-394,1
,0
,0
,0
L01-051,1
G-04,1
,0
B2-107,1
,0
P1-129,1
P4-298,1
,0
"B4-281, B4-240, B4-251",3
"G-33, G-58",2
B-43,1
P2-61,1
B D 40,1
P2-120,1
B3-74,1
T2-P2-4,1
B-248,1
B16,1
,0
"P2-39 , P2-40",2
"B1-016 , B1-017",2
,0
,0
BG - 49,1
P1-51,1
,0
P2-08,1
"B-415, B-416",2
,0
KB - 124 & 125,1
G-27,1
B2-018,1
B-87,1
G11,1
,0
P4-86,1
6(A00),1
DMCC 3195,1
"B-411, B-412",2
DMCC-2211,1
,0
,0
,0
P1-13,1
,0
P3-32,1
2-LG158,1
,0
5-LG157,1
"B1-58,B1-59",2
DMCC-1030,1
G-154,1
"PG-1292, PG-1293",2
 B2-72,1
"G03-1, G03-2",2
G-26,1
G-199,1
04,1
34,1
G-19,1
"DMCC/L4/4040, 4068",2
,0
,0
,0
,0
,0
B-54,1
B1 - 1157,1
,0
,0
,0
,0
,0
,0
T4-B-28,1
BZ2A48,1
,0
B1-102,1
,0
G-13,1
G-21,1
,0
,0
,0
,0
1F-29,1
,0
B-53,1
,0
"B2-73, B2-74, B2-75",3
,0
,0
,0
1,1
,0
,0
,0
B4-21,1
B2-2032,1
,0
T1-G-73,1
P.L.2/2030,1
,0
B-219,1
,0
B4-30,1
P3 - 3090,1
,0
B-160,1
DMCC-3028,1
,0
P-044,1
DMCC-3143,1
B-20,1
B3-24,1
,0
G-50,1
B3-780,1
,0
2B22,1
"DS - 286,287,288,289,290 & 291",5
P-10,1
P3-28,1
,0
,0
"B2-63, B2-64",2
,0
,0
B2-114,1
,0
B2-37,1
,0
"B-R125, B-R126, B-R127, B-R128",4
C74,1
G-1607,1
,0
,0
,0
52B,1
,0
B1-71,1
,0
P2-29,1
"B1-105, B1-106",2
,0
B-13,1
,0
P1-7,1
B2-149,1
401,1
,0
B-129,1
"PG-1352, PG-1353",2
B 158 / B 159,1
,0
,0
G-63,1
,0
B2-30,1
,0
,0
285,1
P3-09,1
P2-15,1
B1-73,1
B1-20,1
,0
P6-100,1
,0
,0
,0
P4 - 4150,1
"G-47, G-60",2
B-174,1
B-276,1
B2-82,1
,0
B4-4599,1
1B2-1,1
"119 , 136",2
P3-41,1
62,1
,0
P2-48,1
B2-077,1
P1-31,1
P3-297,1
,0
,0
79(B02),1
,0
,0
B3-11,1
,0
"B-16,B-17",2
G-63,1
,0
B-62,1
,0
,0
,0
,0
,0
,0
L3-319,1
P2-071,1
,0
B1 - 86,1
BZ3N01,1
P4-57,1
GZ2E02,1
,0
,0
,0
,0
,0
,0
DMCC-2225,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
M438,1
,0
1,1
2,1
,0
,0
,0
,0
,0
P2-142,1
B2-274,1
,0
39 G,1
,0
P1-129,1
,0
,0
B-44,1
,0
"B-57, B-58",2
P1-137,1
B-122,1
,0
,0
,0
,0
,0
B-71,1
,0
,0
"B-119, B-120",2
"PG-1907, PG-1908",2
PL 3-3030,1
,0
,0
1,1
,0
,0
,0
G-84,1
P2-52,1
,0
P3-048,1
,0
B2-1055,1
"B2-39,40",2
B-2189,1
"B4-4709, B4-4710",2
,0
P3-53,1
P2 D 165,1
,0
DMCC-3155,1
,0
B1-1135,1
,0
,0
279,1
,0
,0
DMCC-2261,1
B2-21,1
,0
B1-H40,1
,0
,0
,0
P1/A-49,1
B2-69,1
,0
B2-90,1
,0
,0
G-1D-075,1
"B2-119, B2-120",2
,0
,0
,0
,0
P2-08,1
,0
,0
,0
B-340,1
,0
,0
,0
DMCC-1162,1
P2-99,1
P-66,1
DMCC-3018,1
,0
DMCC-2092,1
G-1474,1
G-79,1
,0
GZ3I15,1
,0
,0
B-234,1
,0
P1-035,1
2-LG190,1
,0
,0
,0
B2-28,1
,0
,0
B2-05,1
B-191,1
37,1
B2-128,1
B1-02,1
,0
1ST-70,1
B1-103,1
3P63,1
P2-2181,1
P2-14,1
GF-81,1
P3-12,1
,0
JM - 71,1
,0
,0
B607,1
,0
,0
,0
,0
,0
,0
,0
B-356,1
B2-112,1
B1-33,1
,0
P1-51,1
,0
P3-18,1
B C 125,1
,0
,0
"P2-24, P2-25, P2-26",3
,0
,0
B2-2440,1
,0
,0
,0
"B2-66,B2-67",2
B-553,1
,0
G-19,1
,0
"P2-27, P2-28, P2-29",3
,0
B-11,1
,0
P3-02,1
,0
,0
,0
G-64,1
P2-75,1
,0
,0
"B1-12,B1-13",2
P2-47,1
,0
P4-21,1
2F-060,1
,0
B2-28,1
,0
"B336, B337",2
"B4-074,B4-075,B4-185,B4-186,B3-062,B3-063,B3-298,B3-299,B2-138,B2-139,B2-358",11
,0
,0
,0
,0
"B-313,B-314",2
B F 150  0,1
,0
B2-115,1
B2-205,1
B2-214,1
"B3-86,B3-87,B3-88",3
P2-14,1
B2-74,1
B2-038,1
,0
G-653,1
,0
G-756,1
P2-165,1
B1-36,1
"194 , 195",2
G-785,1
,0
P-212,1
,0
BZ3E19,1
,0
,0
GZ2E07,1
"101-1, 101-2",2
B3-52,1
,0
B1-51,1
2F-26,1
P2-53,1
P2-2122,1
B137,1
"B-302, G-A302",2
B1-1067,1
P1-74,1
B-13,1
G-13,1
,0
,0
,0
,0
,0
"PH2-B-38, PH2-B-T11",2
,0
B2-188,1
,0
,0
6-B260,1
F 376,1
,0
M-1BS-130,1
,0
,0
,0
B461/ B462,1
,0
,0
B-38,1
,0
,0
,0
P-59,1
P1-11,1
G-79,1
,0
277,1
PL 2-2220,1
,0
,0
,0
"4089, 4090",2
B2-25,1
G-54,1
B-16,1
,0
DMCC L2-2059,1
MM - 55,1
,0
,0
,0
,0
,0
P243,1
,0
,0
,0
,0
B-141,1
B-231,1
,0
,0
B-116,1
,0
G-46,1
,0
,0
,0
1,1
1,1
,0
G-72,1
,0
,0
,0
G-89,1
,0
B-1420,1
,0
,0
P2-80,1
L1-30,1
,0
1.4158722828775934E-2,1
,0
,0
,0
B1-66,1
B-97,1
P3-87,1
B-53,1
,0
,0
P4-57,1
,0
B2-16,1
,0
,0
,0
P4-35,1
,0
,0
"B2-127, B2-147, BG-275",3
,0
B2-147,1
P2-486,1
"G-212,G-213",2
B2-88,1
,0
B1-38,1
,0
B1-21,1
,0
"P- 3, P- 4",2
,0
,0
P2-44,1
,0
10,1
,0
B-3389,1
P2-39,1
,0
KB - 31 & 32,1
B2-119,1
,0
,0
,0
,0
PH2-B-160,1
B5-46,1
,0
,0
,0
,0
,0
,0
B1-360,1
,0
L3-C027,1
,0
B3-19,1
342-518,1
,0
"B2-92, B2-93",2
L3-3237,1
,0
,0
,0
,0
,0
,0
,0
,0
G-71,1
,0
B-69,1
"1F-31, 1F-32",2
B2-14,1
B-192,1
L 2-2199,1
G116,1
"B-05, B-06",2
,0
,0
B-3197,1
,0
P72,1
B3-35,1
,0
,0
B-255,1
G-254,1
,0
B-521 & 522,1
G-32,1
,0
L1-17,1
G-92,1
JG - 78 & 79,1
"B1-3,B1-4",2
P068,1
P-329,1
"B-139, B-140",2
B-81,1
"M-005, M-005 T",2
B-65,1
323,1
1-22,1
G-109,1
B2-100,1
G-072,1
,0
,0
,0
B2-2060,1
,0
B2-88  B1-88,1
,0
125,1
B-101,1
,0
,0
"101-1, 101-2",2
,0
,0
,0
B-60,1
B1-69,1
1-17,1
,0
,0
,0
"GB37, GB38",2
B2-F810,1
GF-85,1
"B-3106, B-3107",2
,0
,0
"P1-48,P1-49,P1-50",3
,0
342,1
,0
,0
P005,1
DMCC -2164,1
,0
,0
,0
,0
,0
B1-137,1
B-340,1
"Integrated (05, 06)",2
P2-005,1
B1-91,1
,0
,0
,0
,0
,0
,0
300-210,1
,0
1-31,1
,0
L2-50,1
B2-133,1
F2-39,1
,0
M-2A-206,1
,0
B-067,1
,0
,0
,0
,0
,0
G-50,1
,0
,0
,0
,0
4022,1
P1-123,1
P1-7,1
"G-58 , G-60",2
B-68,1
,0
,0
P11-12,1
B-28,1
,0
"P1-81,P1-82",2
,0
,0
"B2 - 56 , 57",2
,0
B-126,1
G-109,1
,0
,0
,0
B1-103,1
,0
"B5-11, B5-12",2
,0
,0
,0
,0
,0
,0
B2-2253,1
,0
B2-214,1
"B3-264,B3-264A",2
,0
,0
,0
G-427,1
P-4,1
,0
P3-26,1
,0
,0
,0
,0
B1-24,1
,0
B1-070,1
"B2-15 , 16",2
B2-58,1
,0
,0
1,1
"B3-596, B3-597",2
"B-150, B-151",2
B2-107,1
"B2-163,B2-164",2
G-72,1
,0
B-399,1
,0
P2-107,1
B-26,1
,0
"B2-143 , B2-144",2
P2-51,1
"B2-145 , B2-146",2
"B2-147 , B2-148 , B2-149",3
"B2-150 , B2-151 , B2-152",3
,0
"B2-153 , B2-154",2
P2-216,1
"B2-155 , B2-156",2
,0
1,1
"B2-157 , B2-158 , B2-159",3
P-471,1
"B2-160 , B2-161 , B2-162",3
P3-45,1
G-22,1
P2-187,1
BZ2G19,1
B1-1060,1
P1-472,1
GZ4E25,1
B2-390,1
,0
B2-236,1
"B2-89,B2-90",2
,0
,0
,0
,0
B2-299,1
,0
B1-S-61,1
B-75,1
,0
P2 C 142,1
,0
G296,1
"B2-235, B2-236, B2-237, B2-238",4
B1-1097,1
"G-673,G-674",2
,0
B2-241,1
,0
,0
,0
,0
,0
B-91,1
"B-180, B-181",2
,0
,0
,0
P1-127,1
EUB7B02C64,1
L2-84,1
,0
B2-29,1
1,1
P2-17,1
B3-160,1
"B-095, B-096",2
B1-S-11,1
P1-39,1
,0
91 B2,1
,0
,0
,0
,0
B2-60,1
,0
DMCC-1203,1
,0
,0
B-70,1
B-052,1
,0
,0
,0
B-53,1
,0
,0
,0
,0
,0
G-10,1
,0
GF-28,1
,0
B-3526,1
"B-2333,B-2334",2
1,1
P4-43,1
,0
4(A00),1
P-388,1
G167,1
166,1
,0
,0
PH1-B-104,1
,0
211,1
,0
,0
,0
,0
,0
G-20,1
,0
B-03,1
,0
P-68,1
,0
,0
,0
G-22,1
G57,1
B-71,1
,0
,0
P2-547,1
"DMCC-0093,DMCC-2261",2
P1-52,1
B2-171,1
,0
P1- 78,1
P3-67,1
L3-23,1
"B1-13 , B1-14",2
G-24,1
,0
B1-06,1
B-66,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
P2 - 2243,1
,0
,0
B2-105,1
,0
1,1
G-46,1
G-15,1
,0
,0
360-501,1
B1-7,1
P4-304,1
,0
,0
,0
,0
B510,1
P3-84,1
1B-06,1
,0
,0
,0
"B1-5232,B1-5233",2
,0
,0
,0
B-37,1
,0
G056,1
P4-63,1
,0
,0
,0
,0
205-271,1
,0
,0
GZ4B08,1
B-93,1
"B2-20,B2-21",2
,0
,0
B-27,1
,0
,0
B44 & B45,1
"P4-76, P4-75",2
P2-069,1
B-26,1
P1-23,1
,0
"DMCC-1099, 1100",2
B4-672,1
GZ5C23,1
224,1
,0
,0
B3-84,1
,0
,0
,0
P1-47,1
B1/29&30,1
"B-171,B-172",2
,0
B-79,1
,0
,0
G-22,1
B-177,1
256,1
"B-135, B-136",2
,0
433,1
B4-106,1
B-345,1
B-118,1
GZ3I45,1
,0
B-143,1
B2-31,1
G-59,1
,0
,0
41,1
,0
"B2-251, B2-252",2
,0
1-17,1
G-230,1
,0
,0
M479,1
WB1-53,1
,0
B1-81,1
,0
B1-152,1
,0
,0
"G-20, G-67",2
M-1B-169,1
G-001,1
G-002,1
G-003,1
G-019,1
G-004,1
G-005,1
G-006,1
G-007,1
G-008,1
G-009,1
G-020,1
G-010,1
G-011,1
G-012,1
B3-12,1
G-14,1
G-015,1
G-016,1
G-017,1
G-013,1
G-021,1
G-014,1
G-018,1
G-023,1
G-022,1
G-027,1
G-025,1
G-030,1
"G-028,G-T01",2
"P-275, P-276",2
G-032,1
,0
G-026,1
G-031,1
,0
G-029,1
,0
,0
PH2-B-42,1
,0
,0
,0
B2-19,1
GZ4B29,1
B2 - 80,1
P3-61,1
B2-34,1
PH2-G-42,1
P2-107,1
(1),1
DMCC-3122,1
BB - 144,1
,0
,0
P1-91,1
,0
,0
"BZ3B37 , BZ3B38",2
,0
B-165,1
"G-12, G-13",2
,0
,0
,0
P5-116,1
"B-03, B-04",2
,0
,0
P2-38,1
"B-094,B-095",2
B1 - 051,1
"B-01, B-02",2
Building 6-B3-61,1
,0
,0
,0
"G-01,G-02",2
B-15,1
,0
LM - 21,1
,0
P4-04,1
,0
1,1
B4-45,1
,0
P1-10,1
B-06,1
G-41,1
,0
G-03,1
,0
B-214,1
34.,1
P2-41,1
,0
,0
,0
BZ3L28,1
,0
,0
52,1
3P20,1
B-129,1
,0
G-30,1
P1 - 1197,1
,0
"P-70,P-451",2
P4-87,1
"B1-20 , B2-68 , B2-69",3
,0
B2-405,1
B2-130,1
B2-404,1
"B1-21 , B1-22 , B2-70 , B2-71",4
P3-38,1
B-119,1
"B2-28, B2-29",2
P5-34,1
G-37,1
G-84,1
"101-1, 101-2",2
S-29,1
B2-05,1
1,1
,0
L4-158,1
,0
B-134,1
P1-22,1
,0
1-B57,1
P2-45,1
P4-72,1
,0
P1-95,1
"G-27, G-60",2
,0
L3-312,1
,0
"Building 7-B3-88, Building 7-B3-89",2
"B-31, B-32",2
,0
B2-32,1
B1-62,1
,0
"B-111,B-112",2
1,1
,0
P1-092,1
G-17,1
1-B66,1
,0
PH2-B-49,1
,0
G-13,1
G-32,1
285,1
,0
B-2220,1
B2-176,1
L01-093,1
,0
B-140,1
P1-58,1
PH3-1F-10,1
P2-17 (Automated),1
,0
,0
B2-456,1
B1-42  NA,1
,0
1,1
,0
93,1
,0
,0
G-2B-058,1
,0
,0
1,1
,0
,0
,0
B1-04,1
,0
"G-1936, G-1937",2
,0
B2-51,1
P4-33,1
,0
P-185,1
B1302,1
"B1-08,  B1-09",2
P-003,1
,0
L1-073,1
B-57,1
,0
,0
B3-168,1
,0
B-27,1
,0
,0
,0
,0
,0
G-001,1
"B2-441, B2-442",2
"G-41,G-42",2
,0
B2-20,1
M-81,1
GF-97,1
"B-082,B-083",2
G-015,1
P07,1
,0
84,1
1,1
302,1
G-97,1
A1906,1
"B1-024 , B1-025",2
,0
,0
,0
B-84,1
G-61,1
B-13,1
,0
,0
G-1548,1
P1-104,1
"B3-370, B3-371",2
PL2-118,1
B6-209,1
B1-102,1
,0
,0
,0
B-24,1
,0
,0
,0
,0
,0
,0
B 3-97,1
Building 6-B3-121,1
P1-399,1
"115A,115B",2
,0
,0
B-466,1
B2-36,1
,0
,0
B-347,1
"G01-1, G01-2",2
,0
P1-19,1
"L3-341,L3-T03",2
P1-05,1
"B1-51, B1-52",2
,0
T2-P2-30,1
,0
B D 160  0,1
1,1
B-46,1
B6-149 TO B6-151,0
,0
B2-357,1
,0
G70,1
237,1
B3-13,1
G-07,1
B-64,1
B2-93,1
B3-187,1
B6-152 TO B6-154,0
,0
B1-26,1
,0
,0
B6-155 TO B6-157,0
,0
,0
Building 8-B3-74,1
"B791, B792",2
,0
"103-1, 103-2",2
,0
2,1
,0
,0
,0
B1-A-84,1
"B2-69,B2-70",2
P2-1,1
P4-572,1
,0
,0
B-17,1
189.,1
A75-A76,1
,0
P-105,1
,0
2,1
G-13,1
L3-326,1
,0
B2-27,1
,0
B1-1,1
85-420,1
B1-1,1
B-241,1
,0
B2-23,1
B1-81,1
"B-377, B-378",2
P2-23,1
B-23,1
B1-114,1
P1-46,1
G-143,1
,0
B-222,1
B2-2323,1
B2-2325,1
,0
,0
P5-02,1
G-11,1
"BPP5-19, BPP5-20",2
P-144,1
,0
B3-106,1
P3-192,1
,0
B1-75,1
,0
B-1578,1
,0
,0
,0
,0
,0
,0
17  B2,1
B2-242,1
,0
,0
P2-2513,1
,0
"G-39, G-40",2
,0
,0
,0
,0
,0
B2-107,1
,0
,0
,0
B2-2619,1
,0
,0
,0
,0
,0
"B-192, B-191",2
,0
,0
,0
,0
P-100,1
,0
,0
EB - 41 & 42,1
P2-2031,1
,0
B802,1
198,1
B2-42,1
G-05,1
G355/ G356,1
P4-60,1
G-77,1
85,1
,0
CD2-060,1
,0
B2-04,1
B3-14,1
B-22,1
"P1-034,P1-035",2
B-089,1
P2-543,1
PH1-2LG-05,1
,0
,0
,0
M22/ M23,1
,0
B2-207,1
,0
,0
P1-24,1
,0
,0
,0
B2-79,1
,0
,0
,0
,0
B-192,1
,0
B1-35,1
,0
,0
72(B2),1
35(B2),1
DMCC-2065,1
B2-50,1
P2-41,1
P1-25,1
P3-30,1
,0
G-72,1
,0
B2-48,1
B-66,1
L3-0325,1
T3-UP1-31,1
,0
,0
,0
,0
,0
,0
PH1-B-75,1
,0
,0
B2-18,1
,0
KB - 73 & 74,1
B1-944,1
B1-943,1
B1-88,1
B-64,1
Building 6-B3-79,1
M-24,1
B3-47,1
1F-091,1
BZ2E20,1
B1-149,1
G-G064,1
B128,1
M164-M165,1
,0
A56,1
,0
P2-58,1
,0
,0
,0
,0
670,1
B-67,1
B2-508,1
,0
P2-31,1
,0
,0
B2-421,1
,0
,0
1,1
1,1
,0
157-158,1
,0
,0
G-159,1
P2-018,1
,0
1B2-103,1
,0
,0
,0
P3-3226,1
,0
,0
P1-73,1
PH1-B-188,1
G-068,1
G-068,1
,0
,0
,0
PH1-B-05,1
BZ2D08,1
"B-06, B-07",2
"B-158, B-159",2
T2-P2-11,1
,0
"1495,1496",2
B2-02,1
,0
,0
,0
GZ4E52,1
B-22,1
"B-51, B-52",2
"B-51, B-52",2
